CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14450,2011-06-12 10:46:00,180,3,483.25,1,3,2,132,At Risk
14451,2011-10-10 13:38:00,59,2,643.9,3,3,3,333,Loyal
14452,2011-11-29 12:06:00,10,2,259.05,5,3,2,532,Potential Loyal
14453,2011-06-02 14:15:00,189,1,119.93,1,1,1,111,Lost
14456,2011-12-04 13:59:00,4,9,3017.28,5,5,5,555,Champion
14457,2011-02-02 09:39:00,310,1,113.64,1,1,1,111,Lost
14459,2011-07-07 13:35:00,154,1,1837.92,2,1,4,214,Lost
14460,2011-08-21 14:19:00,109,3,434.34,2,3,2,232,At Risk
14461,2011-07-14 17:11:00,147,3,2103.06,2,3,5,235,At Risk
14462,2011-10-04 15:55:00,65,11,1980.57,3,5,4,354,Loyal
14463,2011-09-02 15:20:00,97,3,529.62,2,3,3,233,At Risk
14465,2011-04-07 12:38:00,246,3,1038.44,1,3,4,134,At Risk
14466,2011-11-10 14:07:00,28,7,2272.4,4,5,5,455,Loyal
14467,2011-11-22 12:48:00,17,4,596.26,4,4,3,443,Loyal
14470,2011-11-28 10:31:00,11,2,461.19,5,3,2,532,Potential Loyal
14472,2011-08-28 11:01:00,103,8,1852.67,2,5,4,254,At Risk
14473,2011-09-26 15:10:00,73,2,234.34,2,3,1,231,At Risk
14474,2011-10-24 13:26:00,45,1,547.66,3,1,3,313,Potential Loyal
14475,2011-09-29 10:46:00,71,3,925.85,3,3,3,333,Loyal
14476,2011-03-27 15:39:00,256,1,193.0,1,1,1,111,Lost
14477,2011-11-20 11:11:00,19,4,1309.6,4,4,4,444,Loyal
14479,2011-03-31 09:07:00,253,2,316.25,1,3,2,132,At Risk
14480,2011-11-28 16:35:00,10,1,279.05,5,1,2,512,Potential Loyal
14481,2011-06-28 10:38:00,164,2,636.51,2,3,3,233,At Risk
14482,2011-11-21 13:14:00,17,6,2022.81,4,5,4,454,Loyal
14483,2011-03-03 10:26:00,281,1,137.1,1,1,1,111,Lost
14484,2011-10-20 14:11:00,49,1,321.92,3,1,2,312,Potential Loyal
14485,2011-11-01 12:25:00,38,1,162.8,3,1,1,311,Potential Loyal
14487,2011-11-13 12:17:00,26,6,1165.48,4,5,4,454,Loyal
14488,2011-10-03 09:30:00,67,1,1064.28,3,1,4,314,Potential Loyal
14489,2011-05-16 14:51:00,206,1,463.38,1,1,2,112,Lost
14491,2011-06-17 15:22:00,174,2,340.93,2,3,2,232,At Risk
14493,2011-12-02 16:14:00,6,5,2383.2400000000002,5,4,5,545,Loyal
14494,2011-11-14 09:21:00,25,1,139.56,4,1,1,411,Potential Loyal
14495,2011-10-20 12:28:00,50,2,123.80000000000001,3,3,1,331,Loyal
14496,2011-02-01 09:01:00,311,2,538.8100000000001,1,3,3,133,At Risk
14497,2011-02-03 17:01:00,308,1,475.37,1,1,2,112,Lost
14498,2011-10-28 12:09:00,42,5,1957.32,3,4,4,344,Loyal
14499,2011-11-13 13:01:00,25,3,808.44,4,3,3,433,Potential Loyal
14500,2011-09-12 16:45:00,87,3,356.85,2,3,2,232,At Risk
14501,2011-06-09 12:02:00,183,2,251.21,1,3,2,132,At Risk
14502,2011-11-20 11:50:00,19,11,2429.83,4,5,5,455,Loyal
14503,2011-12-06 13:30:00,2,6,3543.26,5,5,5,555,Champion
14504,2011-10-23 16:00:00,46,4,673.26,3,4,3,343,Loyal
14505,2011-11-22 15:45:00,16,8,5859.43,4,5,5,455,Loyal
14506,2011-11-22 13:02:00,16,5,1960.65,4,4,4,444,Loyal
14507,2011-11-16 12:21:00,23,6,1367.88,4,5,4,454,Loyal
14508,2011-11-17 19:48:00,21,2,268.05,4,3,2,432,Potential Loyal
14511,2011-11-28 17:05:00,10,5,1314.81,5,4,4,544,Loyal
14512,2011-06-05 12:39:00,187,2,275.28,1,3,2,132,At Risk
14513,2011-08-31 11:25:00,100,3,455.59000000000003,2,3,2,232,At Risk
14514,2011-10-09 16:05:00,60,3,990.2,3,3,4,334,Loyal
14515,2011-11-22 11:37:00,17,6,2076.89,4,5,5,455,Loyal
14517,2011-11-06 14:20:00,32,2,330.45,4,3,2,432,Potential Loyal
14518,2011-10-06 14:43:00,63,1,174.37,3,1,1,311,Potential Loyal
14520,2011-12-08 09:46:00,1,2,270.6,5,3,2,532,Potential Loyal
14522,2011-11-15 13:24:00,23,4,974.54,4,4,4,444,Loyal
14523,2011-08-23 13:13:00,107,1,241.09,2,1,1,211,Lost
14524,2011-11-08 12:29:00,31,9,1843.83,4,5,4,454,Loyal
14525,2011-11-20 11:37:00,19,9,4215.9,4,5,5,455,Loyal
14527,2011-12-07 12:19:00,2,55,8507.13,5,5,5,555,Champion
14528,2011-11-02 17:09:00,36,1,364.21999999999997,3,1,2,312,Potential Loyal
14529,2011-10-10 15:27:00,59,3,578.61,3,3,3,333,Loyal
14530,2011-11-14 10:38:00,25,6,2862.11,4,5,5,455,Loyal
14532,2011-04-17 13:05:00,235,4,932.85,1,4,3,143,At Risk
14533,2011-11-15 12:05:00,24,7,1949.72,4,5,4,454,Loyal
14534,2011-12-07 12:19:00,2,18,4397.3,5,5,5,555,Champion
14535,2011-10-10 15:39:00,59,3,2854.84,3,3,5,335,Big Spender
14536,2011-03-25 12:21:00,259,1,170.95,1,1,1,111,Lost
14537,2011-10-13 10:54:00,57,1,355.56,3,1,2,312,Potential Loyal
14538,2011-10-06 10:31:00,64,2,388.25,3,3,2,332,Loyal
14539,2011-11-24 09:50:00,15,2,537.48,4,3,3,433,Potential Loyal
14540,2011-11-30 10:15:00,9,3,952.66,5,3,4,534,Potential Loyal
14541,2011-10-12 10:08:00,58,8,1453.35,3,5,4,354,Loyal
14542,2011-06-07 08:19:00,185,1,103.25,1,1,1,111,Lost
14543,2011-11-11 12:45:00,28,16,3599.73,4,5,5,455,Loyal
14544,2011-11-15 15:06:00,23,2,2004.3,4,3,4,434,Potential Loyal
14546,2011-12-04 13:00:00,4,5,2573.93,5,4,5,545,Loyal
14547,2011-12-06 11:06:00,3,8,3974.75,5,5,5,555,Champion
14548,2011-07-12 12:19:00,150,2,652.8,2,3,3,233,At Risk
14549,2011-02-01 13:47:00,310,1,289.24,1,1,2,112,Lost
14550,2011-11-29 12:12:00,10,2,757.37,5,3,3,533,Potential Loyal
14551,2011-11-21 13:36:00,17,2,186.23,4,3,1,431,Potential Loyal
14552,2011-07-11 12:49:00,151,1,164.22,2,1,1,211,Lost
14553,2011-11-20 13:20:00,18,5,859.27,4,4,3,443,Loyal
14554,2011-11-29 16:44:00,9,4,2279.4900000000002,5,4,5,545,Loyal
14555,2011-10-13 16:24:00,56,2,312.54,3,3,2,332,Loyal
14557,2011-09-15 15:48:00,84,1,788.38,2,1,3,213,Lost
14560,2011-12-02 15:22:00,6,22,2237.77,5,5,5,555,Champion
14561,2011-09-25 12:39:00,75,3,1080.76,2,3,4,234,At Risk
14562,2011-12-06 11:05:00,3,18,5006.77,5,5,5,555,Champion
14565,2011-09-05 09:07:00,95,4,3099.12,2,4,5,245,At Risk
14566,2011-08-21 11:05:00,110,1,1432.0,2,1,4,214,Lost
14567,2011-10-14 10:21:00,56,2,1530.3600000000001,3,3,4,334,Loyal
14569,2011-12-08 14:58:00,0,1,227.39,5,1,1,511,Potential Loyal
14570,2011-03-04 10:58:00,280,2,218.06,1,3,1,131,At Risk
14572,2011-12-06 14:40:00,2,7,2804.54,5,5,5,555,Champion
14573,2011-06-13 11:15:00,179,9,1639.82,1,5,4,154,At Risk
14576,2010-12-02 17:51:00,371,1,35.400000000000006,1,1,1,111,Lost
14577,2011-11-27 12:47:00,12,4,859.71,5,4,3,543,Loyal
14578,2011-12-06 17:18:00,2,1,168.63,5,1,1,511,Potential Loyal
14581,2011-11-23 12:39:00,16,1,138.6,4,1,1,411,Potential Loyal
14582,2011-10-30 11:56:00,40,1,114.11,3,1,1,311,Potential Loyal
14583,2011-12-04 12:32:00,5,5,986.96,5,4,4,544,Loyal
14584,2011-06-23 18:33:00,168,4,1033.06,2,4,4,244,At Risk
14585,2011-10-20 14:33:00,49,1,157.05,3,1,1,311,Potential Loyal
14586,2011-03-08 10:04:00,276,1,237.35999999999999,1,1,1,111,Lost
14587,2011-11-21 11:34:00,18,9,1580.29,4,5,4,454,Loyal
14589,2010-12-03 11:42:00,371,1,39.75,1,1,1,111,Lost
14591,2011-11-24 13:57:00,14,4,1320.21,4,4,4,444,Loyal
14592,2011-11-04 16:35:00,34,3,557.94,3,3,3,333,Loyal
14593,2011-11-18 12:48:00,21,3,617.15,4,3,3,433,Potential Loyal
14594,2011-12-02 13:28:00,6,2,363.33,5,3,2,532,Potential Loyal
14595,2011-11-20 12:12:00,19,6,1740.6000000000001,4,5,4,454,Loyal
14597,2011-11-28 13:13:00,10,2,866.24,5,3,3,533,Potential Loyal
14598,2011-10-26 13:19:00,43,1,221.97,3,1,1,311,Potential Loyal
14600,2011-02-07 09:48:00,305,1,393.33000000000004,1,1,2,112,Lost
14601,2011-11-29 09:48:00,10,1,213.96,5,1,1,511,Potential Loyal
14603,2011-03-10 10:27:00,274,1,660.0,1,1,3,113,Lost
14606,2011-12-08 19:28:00,0,93,12076.15,5,5,5,555,Champion
14607,2011-11-24 10:35:00,15,14,16209.5,4,5,5,455,Loyal
14608,2011-12-05 16:52:00,3,4,1785.15,5,4,4,544,Loyal
14609,2011-09-28 12:54:00,71,4,601.56,3,4,3,343,Loyal
14616,2011-04-11 09:54:00,242,3,406.08000000000004,1,3,2,132,At Risk
14618,2011-11-30 13:45:00,8,3,553.44,5,3,3,533,Potential Loyal
14619,2011-04-08 07:37:00,245,1,394.44,1,1,2,112,Lost
14620,2011-05-18 11:58:00,205,2,412.78000000000003,1,3,2,132,At Risk
14621,2011-12-08 16:22:00,0,5,1788.3600000000001,5,4,4,544,Loyal
14622,2011-06-08 12:42:00,184,1,320.58000000000004,1,1,2,112,Lost
14623,2011-11-07 13:56:00,31,5,886.7,4,4,3,443,Loyal
14624,2011-10-13 13:44:00,56,2,225.85,3,3,1,331,Loyal
14625,2011-05-27 15:32:00,195,2,899.63,1,3,3,133,At Risk
14626,2011-11-16 10:37:00,23,4,2791.27,4,4,5,445,Loyal
14628,2011-09-09 14:58:00,90,2,671.96,2,3,3,233,At Risk
14629,2011-12-05 16:55:00,3,2,955.26,5,3,4,534,Potential Loyal
14631,2011-10-20 11:17:00,50,3,1006.98,3,3,4,334,Loyal
14632,2011-03-22 08:49:00,262,1,114.56,1,1,1,111,Lost
14633,2011-03-18 17:07:00,265,1,344.90000000000003,1,1,2,112,Lost
14636,2011-11-03 16:12:00,35,2,609.85,3,3,3,333,Loyal
14638,2011-10-20 10:10:00,50,1,443.6,3,1,2,312,Potential Loyal
14639,2011-10-18 15:06:00,51,6,2984.4900000000002,3,5,5,355,Loyal
14640,2011-11-15 13:07:00,23,6,2107.38,4,5,5,455,Loyal
14641,2011-11-18 10:42:00,21,1,110.46000000000001,4,1,1,411,Potential Loyal
14642,2011-10-12 11:08:00,58,1,96.12,3,1,1,311,Potential Loyal
14643,2011-06-22 14:41:00,169,2,693.8100000000001,2,3,3,233,At Risk
14644,2011-10-03 08:30:00,67,2,830.76,3,3,3,333,Loyal
14645,2011-07-06 09:15:00,156,2,597.09,2,3,3,233,At Risk
14646,2011-12-08 12:12:00,1,73,280206.02,5,5,5,555,Champion
14647,2011-05-22 13:40:00,200,1,236.04000000000002,1,1,1,111,Lost
14649,2011-12-05 12:30:00,4,4,1402.59,5,4,4,544,Loyal
14651,2011-10-03 15:52:00,66,2,653.75,3,3,3,333,Loyal
14652,2011-09-23 14:21:00,76,1,114.18,2,1,1,211,Lost
14653,2011-12-08 13:45:00,0,7,1926.65,5,5,4,554,Champion
14655,2011-12-01 16:28:00,7,4,1932.23,5,4,4,544,Loyal
14656,2011-06-23 13:51:00,168,2,291.05,2,3,2,232,At Risk
14657,2011-11-22 12:47:00,17,4,848.22,4,4,3,443,Loyal
14658,2011-12-04 15:35:00,4,2,247.15,5,3,1,531,Potential Loyal
14659,2011-12-01 12:17:00,8,9,2529.93,5,5,5,555,Champion
14660,2011-09-14 11:34:00,86,2,285.74,2,3,2,232,At Risk
14661,2011-11-13 11:51:00,26,1,107.95,4,1,1,411,Potential Loyal
14662,2011-11-11 12:13:00,28,4,741.37,4,4,3,443,Loyal
14664,2011-11-20 10:59:00,19,2,636.24,4,3,3,433,Potential Loyal
14665,2011-10-10 09:14:00,60,5,1835.7,3,4,4,344,Loyal
14666,2011-11-15 12:57:00,23,1,195.25,4,1,1,411,Potential Loyal
14667,2011-11-29 11:30:00,10,25,9175.04,5,5,5,555,Champion
14669,2011-04-12 11:43:00,241,3,1259.24,1,3,4,134,At Risk
14670,2011-03-04 14:13:00,279,2,392.86,1,3,2,132,At Risk
14672,2011-04-19 10:19:00,234,2,765.5500000000001,1,3,3,133,At Risk
14673,2011-12-06 14:31:00,2,5,1736.4,5,4,4,544,Loyal
14675,2011-11-23 12:58:00,15,1,596.36,4,1,3,413,Potential Loyal
14676,2011-11-08 13:29:00,30,6,2548.2400000000002,4,5,5,455,Loyal
14680,2011-11-14 16:59:00,24,16,28754.11,4,5,5,455,Loyal
14681,2011-09-29 15:52:00,70,3,498.95,3,3,3,333,Loyal
14682,2011-06-05 12:12:00,187,2,52.0,1,3,1,131,At Risk
14684,2011-11-14 11:33:00,25,5,1201.51,4,4,4,444,Loyal
14687,2011-08-25 11:59:00,106,1,628.38,2,1,3,213,Lost
14688,2011-12-02 12:26:00,7,21,5579.1,5,5,5,555,Champion
14689,2011-05-15 11:22:00,208,1,112.80000000000001,1,1,1,111,Lost
14690,2011-10-26 15:39:00,43,2,355.05,3,3,2,332,Loyal
14691,2011-11-09 12:30:00,30,5,2114.33,4,4,5,445,Loyal
14692,2011-07-25 15:08:00,136,4,591.55,2,4,3,243,At Risk
14693,2011-03-20 12:50:00,264,1,172.9,1,1,1,111,Lost
14696,2011-12-05 13:43:00,3,7,2078.95,5,5,5,555,Champion
14697,2011-05-05 15:39:00,217,2,188.61,1,3,1,131,At Risk
14698,2011-12-08 12:26:00,1,5,1217.27,5,4,4,544,Loyal
14699,2011-05-09 14:54:00,213,1,109.13000000000001,1,1,1,111,Lost
14700,2011-11-07 14:40:00,31,3,2195.1,4,3,5,435,Potential Loyal
14701,2011-11-29 12:38:00,10,9,2526.09,5,5,5,555,Champion
14702,2011-12-08 19:29:00,0,17,3251.79,5,5,5,555,Champion
14703,2011-11-25 09:23:00,14,1,318.17,4,1,2,412,Potential Loyal
14704,2011-11-28 12:51:00,10,9,1493.96,5,5,4,554,Champion
14705,2011-05-25 12:39:00,198,1,179.0,1,1,1,111,Lost
14708,2011-12-07 08:21:00,2,3,1126.3700000000001,5,3,4,534,Potential Loyal
14709,2011-11-24 15:41:00,14,13,4921.04,4,5,5,455,Loyal
14710,2011-11-25 14:53:00,13,4,599.48,4,4,3,443,Loyal
14711,2011-11-29 14:58:00,9,11,2839.62,5,5,5,555,Champion
14712,2011-11-10 12:59:00,28,3,917.07,4,3,3,433,Potential Loyal
14713,2011-11-30 16:26:00,8,11,2662.2,5,5,5,555,Champion
14714,2011-11-15 13:07:00,23,1,160.19,4,1,1,411,Potential Loyal
14715,2011-11-15 12:10:00,24,4,867.38,4,4,3,443,Loyal
14716,2011-10-27 17:29:00,42,2,307.51,3,3,2,332,Loyal
14719,2011-12-08 12:43:00,1,5,1581.84,5,4,4,544,Loyal
14720,2011-12-04 12:02:00,5,3,663.81,5,3,3,533,Potential Loyal
14722,2011-07-15 14:58:00,146,1,180.42,2,1,1,211,Lost
14723,2011-11-29 15:23:00,9,6,1122.36,5,5,4,554,Champion
14725,2011-11-15 12:42:00,24,1,655.58,4,1,3,413,Potential Loyal
14727,2011-03-10 14:45:00,273,1,268.58,1,1,2,112,Lost
14729,2010-12-01 12:43:00,373,1,313.49,1,1,2,112,Lost
14730,2011-12-08 14:39:00,0,8,1897.57,5,5,4,554,Champion
14731,2011-10-23 15:54:00,46,3,380.02,3,3,2,332,Loyal
14732,2011-12-01 14:34:00,7,8,2702.4900000000002,5,5,5,555,Champion
14733,2011-11-23 15:39:00,15,12,9585.91,4,5,5,455,Loyal
14735,2011-12-06 12:09:00,3,32,6065.6900000000005,5,5,5,555,Champion
14737,2011-12-06 10:16:00,3,3,1164.55,5,3,4,534,Potential Loyal
14738,2011-10-28 08:56:00,42,7,1314.45,3,5,4,354,Loyal
14739,2011-12-05 16:54:00,3,7,3902.28,5,5,5,555,Champion
14740,2011-05-26 18:17:00,196,3,1448.21,1,3,4,134,At Risk
14741,2011-11-28 08:48:00,11,6,1400.3400000000001,5,5,4,554,Champion
14744,2011-11-23 12:51:00,15,7,1099.98,4,5,4,454,Loyal
14745,2011-08-19 10:05:00,112,5,1220.26,2,4,4,244,At Risk
14747,2011-04-04 14:09:00,248,1,328.2,1,1,2,112,Lost
14748,2011-11-10 18:33:00,28,5,1415.75,4,4,4,444,Loyal
14752,2011-10-27 11:55:00,43,1,389.64000000000004,3,1,2,312,Potential Loyal
14753,2011-09-13 14:50:00,86,1,563.15,2,1,3,213,Lost
14754,2011-10-26 12:01:00,44,2,638.05,3,3,3,333,Loyal
14755,2011-11-30 11:24:00,9,11,5010.28,5,5,5,555,Champion
14756,2011-11-24 18:13:00,14,1,738.96,4,1,3,413,Potential Loyal
14757,2011-09-25 14:36:00,74,1,420.5,2,1,2,212,Lost
14758,2011-07-18 08:21:00,144,4,1484.06,2,4,4,244,At Risk
14759,2011-12-05 12:03:00,4,3,1625.97,5,3,4,534,Potential Loyal
14760,2011-02-15 16:27:00,296,1,89.2,1,1,1,111,Lost
14761,2011-10-12 12:10:00,58,2,255.9,3,3,2,332,Loyal
14762,2011-03-21 08:20:00,263,1,300.52,1,1,2,112,Lost
14764,2011-10-24 11:54:00,46,1,278.3,3,1,2,312,Potential Loyal
14765,2011-11-10 19:53:00,28,3,254.11,4,3,2,432,Potential Loyal
14766,2011-12-01 16:05:00,7,6,2473.37,5,5,5,555,Champion
14768,2011-11-22 12:54:00,16,2,192.60000000000002,4,3,1,431,Potential Loyal
14769,2011-12-07 10:24:00,2,8,10416.98,5,5,5,555,Champion
14770,2011-04-21 14:21:00,231,2,876.4200000000001,1,3,3,133,At Risk
14772,2011-08-19 15:04:00,111,1,139.26,2,1,1,211,Lost
14775,2011-10-12 15:27:00,57,3,1011.9,3,3,4,334,Loyal
14776,2011-10-19 15:34:00,50,11,2538.2999999999997,3,5,5,355,Loyal
14778,2011-08-04 15:23:00,126,2,730.86,2,3,3,233,At Risk
14779,2011-03-04 12:42:00,280,3,386.15,1,3,2,132,At Risk
14780,2011-10-16 12:46:00,54,2,447.68,3,3,2,332,Loyal
14782,2011-01-24 11:12:00,319,1,200.10000000000002,1,1,1,111,Lost
14784,2011-11-13 13:30:00,25,2,289.99,4,3,2,432,Potential Loyal
14785,2011-11-29 13:21:00,9,2,77.4,5,3,1,531,Potential Loyal
14788,2011-12-02 17:06:00,6,2,679.44,5,3,3,533,Potential Loyal
14789,2011-11-11 08:59:00,28,1,197.64,4,1,1,411,Potential Loyal
14790,2011-11-23 09:28:00,16,4,745.06,4,4,3,443,Loyal
14792,2011-10-07 09:19:00,63,1,6.2,3,1,1,311,Potential Loyal
14793,2011-11-18 14:50:00,20,1,228.99,4,1,1,411,Potential Loyal
14794,2011-12-07 10:11:00,2,7,1319.91,5,5,4,554,Champion
14795,2011-06-26 13:04:00,165,1,131.45000000000002,2,1,1,211,Lost
14796,2011-12-08 15:31:00,0,17,7975.49,5,5,5,555,Champion
14798,2011-10-18 10:58:00,52,3,173.74,3,3,1,331,Loyal
14799,2011-10-19 16:16:00,50,1,157.7,3,1,1,311,Potential Loyal
14800,2011-10-23 12:46:00,47,12,4331.79,3,5,5,355,Loyal
14801,2011-10-09 15:24:00,60,1,189.34,3,1,1,311,Potential Loyal
14803,2011-06-30 13:58:00,161,3,845.5500000000001,2,3,3,233,At Risk
14804,2011-12-01 11:20:00,8,1,353.27,5,1,2,512,Potential Loyal
14805,2011-11-24 16:20:00,14,4,546.4,4,4,3,443,Loyal
14806,2011-09-25 15:32:00,74,1,193.39000000000001,2,1,1,211,Lost
14808,2011-10-31 12:21:00,39,8,2718.6,3,5,5,355,Loyal
14810,2011-10-30 11:19:00,40,11,2085.33,3,5,5,355,Loyal
14813,2010-12-05 11:57:00,369,2,152.88,1,3,1,131,At Risk
14815,2011-11-03 11:36:00,36,2,778.5,3,3,3,333,Loyal
14816,2011-05-26 13:16:00,196,1,271.85,1,1,2,112,Lost
14817,2011-05-23 13:35:00,199,2,1110.34,1,3,4,134,At Risk
14818,2011-09-27 11:01:00,73,3,657.8,2,3,3,233,At Risk
14819,2011-10-06 13:41:00,63,2,272.07,3,3,2,332,Loyal
14820,2011-11-18 15:41:00,20,4,507.29,4,4,3,443,Loyal
14821,2010-12-08 08:43:00,366,1,48.800000000000004,1,1,1,111,Lost
14823,2011-06-12 13:12:00,179,3,321.43,1,3,2,132,At Risk
14824,2011-11-29 14:20:00,9,4,1127.71,5,4,4,544,Loyal
14825,2011-12-06 11:38:00,3,12,2221.01,5,5,5,555,Champion
14828,2011-05-27 10:16:00,196,3,2139.76,1,3,5,135,At Risk
14829,2011-11-10 16:16:00,28,4,697.55,4,4,3,443,Loyal
14830,2011-10-17 14:29:00,52,1,188.88,3,1,1,311,Potential Loyal
14834,2011-11-22 10:30:00,17,6,1720.3,4,5,4,454,Loyal
14836,2011-11-29 16:45:00,9,3,102.45,5,3,1,531,Potential Loyal
14837,2011-09-11 10:58:00,89,4,1649.5,2,4,4,244,At Risk
14840,2011-03-17 12:00:00,267,1,62.85,1,1,1,111,Lost
14841,2011-10-17 15:03:00,52,6,3295.76,3,5,5,355,Loyal
14842,2011-10-27 12:37:00,43,4,2824.69,3,4,5,345,Loyal
14844,2011-10-07 10:41:00,63,4,3189.81,3,4,5,345,Loyal
14847,2011-07-14 10:52:00,148,1,309.40000000000003,2,1,2,212,Lost
14849,2011-11-18 10:58:00,21,25,7930.54,4,5,5,455,Loyal
14850,2011-02-01 11:21:00,311,1,325.75,1,1,2,112,Lost
14851,2011-11-16 14:20:00,22,2,511.35,4,3,3,433,Potential Loyal
14852,2011-10-12 13:20:00,57,6,2836.69,3,5,5,355,Loyal
14853,2011-11-15 16:56:00,23,2,475.8,4,3,2,432,Potential Loyal
14854,2011-09-22 17:00:00,77,7,2740.03,2,5,5,255,At Risk
14855,2011-08-12 14:02:00,118,2,645.65,2,3,3,233,At Risk
14856,2011-11-03 14:53:00,35,3,1290.53,3,3,4,334,Loyal
14857,2011-10-11 09:23:00,59,2,1173.1200000000001,3,3,4,334,Loyal
14859,2011-11-27 11:18:00,12,4,1353.74,5,4,4,544,Loyal
14860,2011-11-20 14:17:00,18,1,170.32,4,1,1,411,Potential Loyal
14861,2011-10-18 12:54:00,51,1,125.79,3,1,1,311,Potential Loyal
14862,2011-11-14 10:01:00,25,2,841.2,4,3,3,433,Potential Loyal
14863,2011-11-10 15:04:00,28,1,266.76,4,1,2,412,Potential Loyal
14865,2011-12-02 16:25:00,6,2,52.2,5,3,1,531,Potential Loyal
14866,2011-11-29 11:45:00,10,12,14389.9,5,5,5,555,Champion
14867,2011-06-07 11:39:00,185,3,710.28,1,3,3,133,At Risk
14868,2011-12-06 14:49:00,2,8,2953.59,5,5,5,555,Champion
14869,2011-12-01 12:36:00,8,2,721.45,5,3,3,533,Potential Loyal
14870,2011-03-23 10:51:00,261,1,327.25,1,1,2,112,Lost
14871,2011-12-06 13:42:00,2,4,501.28000000000003,5,4,3,543,Loyal
14873,2011-05-13 13:52:00,209,1,519.68,1,1,3,113,Lost
14875,2011-08-24 12:20:00,107,2,1465.32,2,3,4,234,At Risk
14878,2011-11-27 11:15:00,12,9,1476.09,5,5,4,554,Champion
14880,2011-09-23 13:42:00,76,3,690.59,2,3,3,233,At Risk
14881,2011-11-20 11:06:00,19,1,255.4,4,1,2,412,Potential Loyal
14882,2011-11-13 12:47:00,26,2,589.7,4,3,3,433,Potential Loyal
14883,2011-11-21 10:23:00,18,6,761.59,4,5,3,453,Loyal
14885,2011-07-31 12:05:00,131,1,765.3199999999999,2,1,3,213,Lost
14886,2011-04-01 08:56:00,252,1,364.8,1,1,2,112,Lost
14887,2011-09-21 15:32:00,78,1,1862.0,2,1,4,214,Lost
14888,2011-05-16 14:58:00,206,1,369.2,1,1,2,112,Lost
14889,2011-01-07 15:19:00,335,1,135.9,1,1,1,111,Lost
14890,2011-03-31 11:57:00,253,1,125.65,1,1,1,111,Lost
14891,2011-07-14 18:08:00,147,2,554.38,2,3,3,233,At Risk
14893,2011-11-30 12:31:00,9,2,1237.8500000000001,5,3,4,534,Potential Loyal
14894,2011-09-15 13:51:00,84,1,655.75,2,1,3,213,Lost
14895,2011-12-02 09:23:00,7,20,11138.710000000001,5,5,5,555,Champion
14896,2011-05-19 10:20:00,204,2,468.77000000000004,1,3,2,132,At Risk
14897,2011-12-02 10:32:00,7,4,1366.38,5,4,4,544,Loyal
14898,2011-11-16 14:54:00,22,6,1269.31,4,5,4,454,Loyal
14901,2011-11-28 17:09:00,10,9,1421.29,5,5,4,554,Champion
14902,2011-11-14 10:34:00,25,1,332.66,4,1,2,412,Potential Loyal
14903,2011-11-18 16:07:00,20,5,2795.33,4,4,5,445,Loyal
14904,2011-12-07 12:55:00,1,2,1025.44,5,3,4,534,Potential Loyal
14905,2011-07-05 12:41:00,157,2,616.15,2,3,3,233,At Risk
14907,2011-12-06 14:14:00,2,7,3501.1,5,5,5,555,Champion
14908,2011-09-26 12:56:00,73,1,277.8,2,1,2,212,Lost
14910,2011-12-07 10:06:00,2,4,434.35,5,4,2,542,Loyal
14911,2011-12-08 15:54:00,0,201,143711.17,5,5,5,555,Champion
14912,2011-11-23 09:20:00,16,2,867.85,4,3,3,433,Potential Loyal
14913,2011-11-04 08:29:00,35,4,1227.43,3,4,4,344,Loyal
14915,2011-09-09 13:34:00,90,2,307.48,2,3,2,232,At Risk
14916,2011-09-30 09:20:00,70,4,1268.98,3,4,4,344,Loyal
14918,2011-08-16 11:50:00,115,2,1610.15,2,3,4,234,At Risk
14920,2011-05-11 10:32:00,212,2,977.77,1,3,4,134,At Risk
14921,2011-11-09 13:17:00,29,2,1316.07,4,3,4,434,Potential Loyal
14923,2011-10-20 11:51:00,50,1,749.1,3,1,3,313,Potential Loyal
14924,2011-04-08 09:25:00,245,1,310.05,1,1,2,112,Lost
14929,2011-11-07 17:21:00,31,1,223.88,4,1,1,411,Potential Loyal
14930,2011-08-23 10:31:00,108,3,2362.96,2,3,5,235,At Risk
14931,2011-12-05 10:19:00,4,5,1257.68,5,4,4,544,Loyal
14932,2010-12-09 11:48:00,365,1,363.53,1,1,2,112,Lost
14934,2011-09-19 10:10:00,81,2,1890.94,2,3,4,234,At Risk
14935,2011-02-15 14:44:00,296,1,1784.71,1,1,4,114,Lost
14936,2011-11-06 10:30:00,33,8,8137.02,3,5,5,355,Loyal
14937,2011-10-14 12:29:00,56,3,1621.88,3,3,4,334,Loyal
14944,2011-11-10 09:10:00,29,12,5900.25,4,5,5,455,Loyal
14946,2011-11-25 13:33:00,13,1,100.9,4,1,1,411,Potential Loyal
14947,2011-09-28 15:48:00,71,2,290.82,3,3,2,332,Loyal
14948,2011-11-16 17:16:00,22,6,1101.97,4,5,4,454,Loyal
14950,2011-11-20 13:48:00,18,1,371.2,4,1,2,412,Potential Loyal
14951,2011-09-21 15:15:00,78,1,311.69,2,1,2,212,Lost
14952,2011-10-11 10:33:00,59,11,8099.49,3,5,5,355,Loyal
14953,2011-11-14 14:59:00,24,1,285.67,4,1,2,412,Potential Loyal
